  t[s]	          x1[m]	        x2[m/s]	        x3[rad]	      x4[rad/s]	        F[N]
 19.83	+4.47465616e-03	+1.40104303e-01	+3.10062090e+00	+2.14197158e+00	+0.000000e+00
 19.84	+5.87563044e-03	+1.38453731e-01	+3.12204067e+00	+2.14311926e+00	+0.000000e+00
 19.85	+7.26008097e-03	+1.36370632e-01	+3.14347167e+00	+2.13859282e+00	+0.000000e+00
 19.86	+8.62368279e-03	+1.33861998e-01	+3.16485717e+00	+2.12841582e+00	+0.000000e+00
 19.87	+9.96218096e-03	+1.30938112e-01	+3.18614067e+00	+2.11263508e+00	+0.000000e+00
 19.88	+1.12714235e-02	+1.27612427e-01	+3.20726614e+00	+2.09132015e+00	+0.000000e+00
 19.89	+1.25473932e-02	+1.23901357e-01	+3.22817822e+00	+2.06456250e+00	+0.000000e+00
 19.90	+1.37862369e-02	+1.19824019e-01	+3.24882251e+00	+2.03247437e+00	+0.000000e+00
 19.91	+1.49842928e-02	+1.15401921e-01	+3.26914570e+00	+1.99518739e+00	+0.000000e+00
 19.92	+1.61381144e-02	+1.10658598e-01	+3.28909581e+00	+1.95285104e+00	+0.000000e+00
 19.93	+1.72444904e-02	+1.05619232e-01	+3.30862236e+00	+1.90563089e+00	+0.000000e+00
 19.94	+1.83004616e-02	+1.00310238e-01	+3.32767650e+00	+1.85370677e+00	+0.000000e+00
 19.95	+1.93033326e-02	+9.47588574e-02	+3.34621122e+00	+1.79727090e+00	+0.000000e+00
 19.96	+2.02506810e-02	+8.89927425e-02	+3.36418140e+00	+1.73652594e+00	+0.000000e+00
 19.97	+2.11403604e-02	+8.30395671e-02	+3.38154395e+00	+1.67168320e+00	+0.000000e+00
 19.98	+2.19705013e-02	+7.69266565e-02	+3.39825792e+00	+1.60296082e+00	+0.000000e+00
 19.99	+2.27395076e-02	+7.06806513e-02	+3.41428452e+00	+1.53058212e+00	+0.000000e+00
 20.00	+2.34460494e-02	+6.43272095e-02	+3.42958718e+00	+1.45477410e+00	+0.000000e+00
 20.01	+2.40890533e-02	+5.78907523e-02	+3.44413163e+00	+1.37576602e+00	+0.000000e+00
 20.02	+2.46676902e-02	+5.13942554e-02	+3.45788587e+00	+1.29378826e+00	+0.000000e+00
 20.03	+2.51813604e-02	+4.48590871e-02	+3.47082023e+00	+1.20907124e+00	+0.000000e+00
 20.04	+2.56296782e-02	+3.83048940e-02	+3.48290730e+00	+1.12184464e+00	+0.000000e+00
 20.05	+2.60124540e-02	+3.17495322e-02	+3.49412202e+00	+1.03233664e+00	+0.000000e+00
 20.06	+2.63296768e-02	+2.52090419e-02	+3.50444157e+00	+9.40773477e-01	+0.000000e+00
 20.07	+2.65814959e-02	+1.86976623e-02	+3.51384542e+00	+8.47379022e-01	+0.000000e+00
 20.08	+2.67682030e-02	+1.22278843e-02	+3.52231525e+00	+7.52374582e-01	+0.000000e+00
 20.09	+2.68902144e-02	+5.81053534e-03	+3.52983498e+00	+6.55978773e-01	+0.000000e+00
 20.10	+2.69480550e-02	-5.45106363e-04	+3.53639070e+00	+5.58407525e-01	+0.000000e+00
 20.11	+2.69423420e-02	-6.83117242e-03	+3.54197067e+00	+4.59874165e-01	+0.000000e+00
 20.12	+2.68737715e-02	-1.30410447e-02	+3.54656527e+00	+3.60589585e-01	+0.000000e+00
 20.13	+2.67431057e-02	-1.91691789e-02	+3.55016701e+00	+2.60762468e-01	+0.000000e+00
 20.14	+2.65511622e-02	-2.52109156e-02	+3.55277046e+00	+1.60599557e-01	+0.000000e+00
 20.15	+2.62988050e-02	-3.11622822e-02	+3.55437228e+00	+6.03059715e-02	+0.000000e+00
 20.16	+2.59869382e-02	-3.70197902e-02	+3.55497116e+00	-3.99144676e-02	+0.000000e+00
 20.17	+2.56165002e-02	-4.27802299e-02	+3.55456785e+00	-1.39858895e-01	+0.000000e+00
 20.18	+2.51884621e-02	-4.84404676e-02	+3.55316512e+00	-2.39325061e-01	+0.000000e+00
 20.19	+2.47038259e-02	-5.39972465e-02	+3.55076775e+00	-3.38111004e-01	+0.000000e+00
 20.20	+2.41636263e-02	-5.94469968e-02	+3.54738256e+00	-4.36014744e-01	+0.000000e+00
 20.21	+2.35689339e-02	-6.47856556e-02	+3.54301838e+00	-5.32834012e-01	+0.000000e+00
 20.22	+2.29208597e-02	-7.00085009e-02	+3.53768606e+00	-6.28366022e-01	+0.000000e+00
 20.23	+2.22205621e-02	-7.51100035e-02	+3.53139848e+00	-7.22407295e-01	+0.000000e+00
 20.24	+2.14692549e-02	-8.00836971e-02	+3.52417056e+00	-8.14753555e-01	+0.000000e+00
 20.25	+2.06682163e-02	-8.49220720e-02	+3.51601926e+00	-9.05199692e-01	+0.000000e+00
 20.26	+1.98188000e-02	-8.96164938e-02	+3.50696358e+00	-9.93539822e-01	+0.000000e+00
 20.27	+1.89224458e-02	-9.41571499e-02	+3.49702460e+00	-1.07956743e+00	+0.000000e+00
 20.28	+1.79806920e-02	-9.85330269e-02	+3.48622544e+00	-1.16307566e+00	+0.000000e+00
 20.29	+1.69951868e-02	-1.02731920e-01	+3.47459132e+00	-1.24385763e+00	+0.000000e+00
 20.30	+1.59677005e-02	-1.06740475e-01	+3.46214950e+00	-1.32170701e+00	+0.000000e+00
 20.31	+1.49001373e-02	-1.10544273e-01	+3.44892932e+00	-1.39641860e+00	+0.000000e+00
 20.32	+1.37945452e-02	-1.14127938e-01	+3.43496216e+00	-1.46778913e+00	+0.000000e+00
 20.33	+1.26531263e-02	-1.17475296e-01	+3.42028144e+00	-1.53561813e+00	+0.000000e+00
 20.34	+1.14782444e-02	-1.20569558e-01	+3.40492259e+00	-1.59970901e+00	+0.000000e+00
 20.35	+1.02724312e-02	-1.23393543e-01	+3.38892299e+00	-1.65987020e+00	+0.000000e+00
 20.36	+9.03839006e-03	-1.25929926e-01	+3.37232195e+00	-1.71591646e+00	+0.000000e+00
 20.37	+7.77899781e-03	-1.28161519e-01	+3.35516063e+00	-1.76767020e+00	+0.000000e+00
 20.38	+6.49730302e-03	-1.30071567e-01	+3.33748196e+00	-1.81496303e+00	+0.000000e+00
 20.39	+5.19652180e-03	-1.31644065e-01	+3.31933055e+00	-1.85763720e+00	+0.000000e+00
 20.40	+3.88003030e-03	-1.32864072e-01	+3.30075260e+00	-1.89554718e+00	+0.000000e+00
 20.41	+2.55135398e-03	-1.33718040e-01	+3.28179575e+00	-1.92856119e+00	+0.000000e+00
 20.42	+1.21415373e-03	-1.34194116e-01	+3.26250897e+00	-1.95656263e+00	+0.000000e+00
 20.43	-1.27791134e-04	-1.34282440e-01	+3.24294239e+00	-1.97945153e+00	+0.000000e+00
 20.44	-1.47060276e-03	-1.33975406e-01	+3.22314714e+00	-1.99714575e+00	+0.000000e+00
 20.45	-2.81032736e-03	-1.33267888e-01	+3.20317516e+00	-2.00958213e+00	+0.000000e+00
 20.46	-4.14295999e-03	-1.32157428e-01	+3.18307904e+00	-2.01671734e+00	+0.000000e+00
 20.47	-5.46447125e-03	-1.30644362e-01	+3.16291179e+00	-2.01852855e+00	+0.000000e+00
 20.48	-6.77083520e-03	-1.28731900e-01	+3.14272665e+00	-2.01501384e+00	+0.000000e+00
 20.49	-8.05805814e-03	-1.26426140e-01	+3.12257688e+00	-2.00619236e+00	+0.000000e+00
 20.50	-9.32220747e-03	-1.23736028e-01	+3.10251555e+00	-1.99210414e+00	+0.000000e+00
 20.51	-1.05594402e-02	-1.20673250e-01	+3.08259531e+00	-1.97280974e+00	+0.000000e+00
 20.52	-1.17660301e-02	-1.17252079e-01	+3.06286823e+00	-1.94838954e+00	+0.000000e+00
 20.53	-1.29383941e-02	-1.13489158e-01	+3.04338556e+00	-1.91894285e+00	+0.000000e+00
 20.54	-1.40731155e-02	-1.09403247e-01	+3.02419756e+00	-1.88458677e+00	+0.000000e+00
 20.55	-1.51669651e-02	-1.05014933e-01	+3.00535333e+00	-1.84545490e+00	+0.000000e+00
 20.56	-1.62169199e-02	-1.00346306e-01	+2.98690060e+00	-1.80169592e+00	+0.000000e+00
 20.57	-1.72201778e-02	-9.54206262e-02	+2.96888565e+00	-1.75347199e+00	+0.000000e+00
 20.58	-1.81741691e-02	-9.02619744e-02	+2.95135312e+00	-1.70095721e+00	+0.000000e+00
 20.59	-1.90765652e-02	-8.48949093e-02	+2.93434590e+00	-1.64433597e+00	+0.000000e+00
 20.60	-1.99252831e-02	-7.93441323e-02	+2.91790507e+00	-1.58380137e+00	+0.000000e+00
 20.61	-2.07184865e-02	-7.36341709e-02	+2.90206973e+00	-1.51955364e+00	+0.000000e+00
 20.62	-2.14545846e-02	-6.77890867e-02	+2.88687702e+00	-1.45179872e+00	+0.000000e+00
 20.63	-2.21322273e-02	-6.18322139e-02	+2.87236199e+00	-1.38074685e+00	+0.000000e+00
 20.64	-2.27502975e-02	-5.57859313e-02	+2.85855761e+00	-1.30661137e+00	+0.000000e+00
 20.65	-2.33079021e-02	-4.96714731e-02	+2.84549470e+00	-1.22960760e+00	+0.000000e+00
 20.66	-2.38043600e-02	-4.35087770e-02	+2.83320195e+00	-1.14995186e+00	+0.000000e+00
 20.67	-2.42391898e-02	-3.73163725e-02	+2.82170585e+00	-1.06786071e+00	+0.000000e+00
 20.68	-2.46120950e-02	-3.11113081e-02	+2.81103075e+00	-9.83550187e-01	+0.000000e+00
 20.69	-2.49229496e-02	-2.49091151e-02	+2.80119885e+00	-8.97235345e-01	+0.000000e+00
 20.70	-2.51717830e-02	-1.87238072e-02	+2.79223017e+00	-8.09129806e-01	+0.000000e+00
 20.71	-2.53587646e-02	-1.25679129e-02	+2.78414261e+00	-7.19445482e-01	+0.000000e+00
 20.72	-2.54841889e-02	-6.45253638e-03	+2.77695194e+00	-6.28392394e-01	+0.000000e+00
 20.73	-2.55484616e-02	-3.87446070e-04	+2.77067186e+00	-5.36178591e-01	+0.000000e+00
 20.74	-2.55520858e-02	+5.61881541e-03	+2.76531396e+00	-4.43010146e-01	+0.000000e+00
 20.75	-2.54956501e-02	+1.15588013e-02	+2.76088777e+00	-3.49091229e-01	+0.000000e+00
 20.76	-2.53798176e-02	+1.74260156e-02	+2.75740079e+00	-2.54624241e-01	+0.000000e+00
 20.77	-2.52053163e-02	+2.32147551e-02	+2.75485850e+00	-1.59809981e-01	+0.000000e+00
 20.78	-2.49729310e-02	+2.89199437e-02	+2.75326436e+00	-6.48478635e-02	+0.000000e+00
 20.79	-2.46834975e-02	+3.45369606e-02	+2.75261984e+00	+3.00638514e-02	+0.000000e+00
 20.80	-2.43378977e-02	+4.00614659e-02	+2.75292442e+00	+1.24727815e-01	+0.000000e+00
 20.81	-2.39370569e-02	+4.54892282e-02	+2.75417562e+00	+2.18947344e-01	+0.000000e+00
 20.82	-2.34819427e-02	+5.08159549e-02	+2.75636900e+00	+3.12526184e-01	+0.000000e+00
 20.83	-2.29735656e-02	+5.60371298e-02	+2.75949812e+00	+4.05268293e-01	+0.000000e+00
 20.84	-2.24129813e-02	+6.11478599e-02	+2.76355463e+00	+4.96977655e-01	+0.000000e+00
 20.85	-2.18012946e-02	+6.61427349e-02	+2.76852817e+00	+5.87458130e-01	+0.000000e+00
 20.86	-2.11396642e-02	+7.10157012e-02	+2.77440646e+00	+6.76513355e-01	+0.000000e+00
 20.87	-2.04293095e-02	+7.57599539e-02	+2.78117524e+00	+7.63946707e-01	+0.000000e+00
 20.88	-1.96715180e-02	+8.03678480e-02	+2.78881828e+00	+8.49561322e-01	+0.000000e+00
 20.89	-1.88676535e-02	+8.48308331e-02	+2.79731737e+00	+9.33160206e-01	+0.000000e+00
 20.90	-1.80191657e-02	+8.91394115e-02	+2.80665237e+00	+1.01454642e+00	+0.000000e+00
 20.91	-1.71275989e-02	+9.32831238e-02	+2.81680112e+00	+1.09352337e+00	+0.000000e+00
 20.92	-1.61946023e-02	+9.72505624e-02	+2.82773954e+00	+1.16989517e+00	+0.000000e+00
 20.93	-1.52219392e-02	+1.01029414e-01	+2.83944155e+00	+1.24346718e+00	+0.000000e+00
 20.94	-1.42114960e-02	+1.04606533e-01	+2.85187917e+00	+1.31404655e+00	+0.000000e+00
 20.95	-1.31652906e-02	+1.07968047e-01	+2.86502244e+00	+1.38144299e+00	+0.000000e+00
 20.96	-1.20854797e-02	+1.11099488e-01	+2.87883954e+00	+1.44546956e+00	+0.000000e+00
 20.97	-1.09743645e-02	+1.13985960e-01	+2.89329675e+00	+1.50594363e+00	+0.000000e+00
 20.98	-9.83439547e-03	+1.16612327e-01	+2.90835855e+00	+1.56268792e+00	+0.000000e+00
 20.99	-8.66817422e-03	+1.18963430e-01	+2.92398764e+00	+1.61553161e+00	+0.000000e+00
 21.00	-7.47845404e-03	+1.21024324e-01	+2.94014498e+00	+1.66431157e+00	+0.000000e+00
 21.01	-6.26813761e-03	+1.22780531e-01	+2.95678996e+00	+1.70887364e+00	+0.000000e+00
 21.02	-5.04027238e-03	+1.24218304e-01	+2.97388037e+00	+1.74907390e+00	+0.000000e+00
 21.03	-3.79804322e-03	+1.25324893e-01	+2.99137260e+00	+1.78478000e+00	+0.000000e+00
 21.04	-2.54476244e-03	+1.26088817e-01	+3.00922169e+00	+1.81587247e+00	+0.000000e+00
 21.05	-1.28385712e-03	+1.26500118e-01	+3.02738151e+00	+1.84224594e+00	+0.000000e+00
 21.06	-1.88538197e-05	+1.26550600e-01	+3.04580487e+00	+1.86381031e+00	+0.000000e+00
 21.07	+1.24663901e-03	+1.26234052e-01	+3.06444367e+00	+1.88049183e+00	+0.000000e+00
 21.08	+2.50895090e-03	+1.25546426e-01	+3.08324908e+00	+1.89223396e+00	+0.000000e+00
 21.09	+3.76437099e-03	+1.24485993e-01	+3.10217170e+00	+1.89899815e+00	+0.000000e+00
 21.10	+5.00917125e-03	+1.23053442e-01	+3.12116176e+00	+1.90076435e+00	+0.000000e+00
 21.11	+6.23963063e-03	+1.21251950e-01	+3.14016927e+00	+1.89753137e+00	+0.000000e+00
 21.12	+7.45205995e-03	+1.19087183e-01	+3.15914424e+00	+1.88931696e+00	+0.000000e+00
 21.13	+8.64282680e-03	+1.16567268e-01	+3.17803686e+00	+1.87615771e+00	+0.000000e+00
 21.14	+9.80838014e-03	+1.13702697e-01	+3.19679768e+00	+1.85810871e+00	+0.000000e+00
 21.15	+1.09452739e-02	+1.10506203e-01	+3.21537782e+00	+1.83524296e+00	+0.000000e+00
 21.16	+1.20501896e-02	+1.06992579e-01	+3.23372910e+00	+1.80765060e+00	+0.000000e+00
 21.17	+1.31199565e-02	+1.03178469e-01	+3.25180426e+00	+1.77543803e+00	+0.000000e+00
 21.18	+1.41515705e-02	+9.90821212e-02	+3.26955711e+00	+1.73872672e+00	+0.000000e+00
 21.19	+1.51422101e-02	+9.47231275e-02	+3.28694267e+00	+1.69765209e+00	+0.000000e+00
 21.20	+1.60892497e-02	+9.01221372e-02	+3.30391730e+00	+1.65236214e+00	+0.000000e+00
 21.21	+1.69902701e-02	+8.53005694e-02	+3.32043887e+00	+1.60301610e+00	+0.000000e+00
 21.22	+1.78430667e-02	+8.02803219e-02	+3.33646681e+00	+1.54978309e+00	+0.000000e+00
 21.23	+1.86456534e-02	+7.50834892e-02	+3.35196227e+00	+1.49284067e+00	+0.000000e+00
 21.24	+1.93962653e-02	+6.97320923e-02	+3.36688816e+00	+1.43237356e+00	+0.000000e+00
 21.25	+2.00933577e-02	+6.42478293e-02	+3.38120924e+00	+1.36857235e+00	+0.000000e+00
 21.26	+2.07356028e-02	+5.86518490e-02	+3.39489217e+00	+1.30163226e+00	+0.000000e+00
 21.27	+2.13218844e-02	+5.29645527e-02	+3.40790558e+00	+1.23175207e+00	+0.000000e+00
 21.28	+2.18512899e-02	+4.72054266e-02	+3.42022008e+00	+1.15913313e+00	+0.000000e+00
 21.29	+2.23231020e-02	+4.13929061e-02	+3.43180828e+00	+1.08397844e+00	+0.000000e+00
 21.30	+2.27367874e-02	+3.55442726e-02	+3.44264483e+00	+1.00649192e+00	+0.000000e+00
 21.31	+2.30919856e-02	+2.96755834e-02	+3.45270643e+00	+9.26877745e-01	+0.000000e+00
 21.32	+2.33884967e-02	+2.38016329e-02	+3.46197181e+00	+8.45339834e-01	+0.000000e+00
 21.33	+2.36262686e-02	+1.79359445e-02	+3.47042174e+00	+7.62081408e-01	+0.000000e+00
 21.34	+2.38053845e-02	+1.20907904e-02	+3.47803903e+00	+6.77304690e-01	+0.000000e+00
 21.35	+2.39260502e-02	+6.27723655e-03	+3.48480848e+00	+5.91210680e-01	+0.000000e+00
 21.36	+2.39885820e-02	+5.05212063e-04	+3.49071696e+00	+5.03999016e-01	+0.000000e+00
 21.37	+2.39933957e-02	-5.21640253e-03	+3.49575328e+00	+4.15867913e-01	+0.000000e+00
 21.38	+2.39409957e-02	-1.08796692e-02	+3.49990825e+00	+3.27014165e-01	+0.000000e+00
 21.39	+2.38319658e-02	-1.64774721e-02	+3.50317467e+00	+2.37633199e-01	+0.000000e+00
 21.40	+2.36669608e-02	-2.20033867e-02	+3.50554726e+00	+1.47919171e-01	+0.000000e+00
 21.41	+2.34466999e-02	-2.74515405e-02	+3.50702271e+00	+5.80650920e-02	+0.000000e+00
 21.42	+2.31719610e-02	-3.28164682e-02	+3.50759962e+00	-3.17370198e-02	+0.000000e+00
 21.43	+2.28435765e-02	-3.80929657e-02	+3.50727852e+00	-1.21295980e-01	+0.000000e+00
 21.44	+2.24624308e-02	-4.32759437e-02	+3.50606185e+00	-2.10421277e-01	+0.000000e+00
 21.45	+2.20294596e-02	-4.83602851e-02	+3.50395395e+00	-2.98922918e-01	+0.000000e+00
 21.46	+2.15456492e-02	-5.33407082e-02	+3.50096106e+00	-3.86611289e-01	+0.000000e+00
 21.47	+2.10120391e-02	-5.82116383e-02	+3.49709134e+00	-4.73297050e-01	+0.000000e+00
 21.48	+2.04297246e-02	-6.29670909e-02	+3.49235480e+00	-5.58791058e-01	+0.000000e+00
 21.49	+1.97998606e-02	-6.76005671e-02	+3.48676339e+00	-6.42904335e-01	+0.000000e+00
 21.50	+1.91236673e-02	-7.21049659e-02	+3.48033091e+00	-7.25448088e-01	+0.000000e+00
 21.51	+1.84024356e-02	-7.64725136e-02	+3.47307306e+00	-8.06233798e-01	+0.000000e+00
 21.52	+1.76375345e-02	-8.06947129e-02	+3.46500744e+00	-8.85073361e-01	+0.000000e+00
 21.53	+1.68304179e-02	-8.47623145e-02	+3.45615351e+00	-9.61779322e-01	+0.000000e+00
 21.54	+1.59826321e-02	-8.86653109e-02	+3.44653261e+00	-1.03616518e+00	+0.000000e+00
 21.55	+1.50958237e-02	-9.23929551e-02	+3.43616797e+00	-1.10804577e+00	+0.000000e+00
 21.56	+1.41717466e-02	-9.59338049e-02	+3.42508463e+00	-1.17723779e+00	+0.000000e+00
 21.57	+1.32122693e-02	-9.92757928e-02	+3.41330948e+00	-1.24356033e+00	+0.000000e+00
 21.58	+1.22193809e-02	-1.02406322e-01	+3.40087124e+00	-1.30683557e+00	+0.000000e+00
 21.59	+1.11951966e-02	-1.05312387e-01	+3.38780039e+00	-1.36688956e+00	+0.000000e+00
 21.60	+1.01419616e-02	-1.07980719e-01	+3.37412913e+00	-1.42355306e+00	+0.000000e+00
 21.61	+9.06205363e-03	-1.10397955e-01	+3.35989139e+00	-1.47666246e+00	+0.000000e+00
 21.62	+7.95798436e-03	-1.12550821e-01	+3.34512270e+00	-1.52606083e+00	+0.000000e+00
 21.63	+6.83239799e-03	-1.14426340e-01	+3.32986020e+00	-1.57159894e+00	+0.000000e+00
 21.64	+5.68806851e-03	-1.16012041e-01	+3.31414248e+00	-1.61313639e+00	+0.000000e+00
 21.65	+4.52789457e-03	-1.17296190e-01	+3.29800955e+00	-1.65054271e+00	+0.000000e+00
 21.66	+3.35489216e-03	-1.18268008e-01	+3.28150275e+00	-1.68369851e+00	+0.000000e+00
 21.67	+2.17218499e-03	-1.18917895e-01	+3.26466456e+00	-1.71249656e+00	+0.000000e+00
 21.68	+9.82992704e-04	-1.19237642e-01	+3.24753858e+00	-1.73684284e+00	+0.000000e+00
 21.69	-2.09383027e-04	-1.19220631e-01	+3.23016933e+00	-1.75665752e+00	+0.000000e+00
 21.70	-1.40157441e-03	-1.18862005e-01	+3.21260212e+00	-1.77187579e+00	+0.000000e+00
 21.71	-2.59016518e-03	-1.18158821e-01	+3.19488292e+00	-1.78244867e+00	+0.000000e+00
 21.72	-3.77170971e-03	-1.17110165e-01	+3.17705819e+00	-1.78834353e+00	+0.000000e+00
 21.73	-4.94275334e-03	-1.15717236e-01	+3.15917470e+00	-1.78954457e+00	+0.000000e+00
 21.74	-6.09985347e-03	-1.13983389e-01	+3.14127940e+00	-1.78605305e+00	+0.000000e+00
 21.75	-7.23960116e-03	-1.11914136e-01	+3.12341921e+00	-1.77788734e+00	+0.000000e+00
 21.76	-8.35864266e-03	-1.09517112e-01	+3.10564087e+00	-1.76508285e+00	+0.000000e+00
 21.77	-9.45370066e-03	-1.06801997e-01	+3.08799076e+00	-1.74769161e+00	+0.000000e+00
 21.78	-1.05215947e-02	-1.03780397e-01	+3.07051476e+00	-1.72578189e+00	+0.000000e+00
 21.79	-1.15592606e-02	-1.00465699e-01	+3.05325804e+00	-1.69943746e+00	+0.000000e+00
 21.80	-1.25637679e-02	-9.68728913e-02	+3.03626494e+00	-1.66875679e+00	+0.000000e+00
 21.81	-1.35323362e-02	-9.30183536e-02	+3.01957883e+00	-1.63385216e+00	+0.000000e+00
 21.82	-1.44623490e-02	-8.89196385e-02	+3.00324193e+00	-1.59484856e+00	+0.000000e+00
 21.83	-1.53513652e-02	-8.45952319e-02	+2.98729524e+00	-1.55188261e+00	+0.000000e+00
 21.84	-1.61971288e-02	-8.00643096e-02	+2.97177836e+00	-1.50510138e+00	+0.000000e+00
 21.85	-1.69975753e-02	-7.53464939e-02	+2.95672945e+00	-1.45466122e+00	+0.000000e+00
 21.86	-1.77508367e-02	-7.04616144e-02	+2.94218508e+00	-1.40072655e+00	+0.000000e+00
 21.87	-1.84552432e-02	-6.54294802e-02	+2.92818020e+00	-1.34346873e+00	+0.000000e+00
 21.88	-1.91093230e-02	-6.02696684e-02	+2.91474803e+00	-1.28306491e+00	+0.000000e+00
 21.89	-1.97118002e-02	-5.50013306e-02	+2.90192002e+00	-1.21969700e+00	+0.000000e+00
 21.90	-2.02615902e-02	-4.96430237e-02	+2.88972581e+00	-1.15355069e+00	+0.000000e+00
 21.91	-2.07577942e-02	-4.42125646e-02	+2.87819317e+00	-1.08481457e+00	+0.000000e+00
 21.92	-2.11996913e-02	-3.87269121e-02	+2.86734798e+00	-1.01367929e+00	+0.000000e+00
 21.93	-2.15867302e-02	-3.32020759e-02	+2.85721425e+00	-9.40336934e-01	+0.000000e+00
 21.94	-2.19185197e-02	-2.76530533e-02	+2.84781402e+00	-8.64980353e-01	+0.000000e+00
 21.95	-2.21948186e-02	-2.20937918e-02	+2.83916743e+00	-7.87802697e-01	+0.000000e+00
 21.96	-2.24155250e-02	-1.65371785e-02	+2.83129269e+00	-7.08996991e-01	+0.000000e+00
 21.97	-2.25806659e-02	-1.09950524e-02	+2.82420606e+00	-6.28755818e-01	+0.000000e+00
 21.98	-2.26903865e-02	-5.47823981e-03	+2.81792190e+00	-5.47271070e-01	+0.000000e+00
 21.99	-2.27449405e-02	+3.39111217e-06	+2.81245263e+00	-4.64733780e-01	+0.000000e+00
 22.00	-2.27446801e-02	+5.44085789e-03	+2.80780876e+00	-3.81334020e-01	+0.000000e+00
 22.01	-2.26900471e-02	+1.08259764e-02	+2.80399893e+00	-2.97260845e-01	+0.000000e+00
 22.02	-2.25815654e-02	+1.61512614e-02	+2.80102984e+00	-2.12702294e-01	+0.000000e+00
 22.03	-2.24198337e-02	+2.14098167e-02	+2.79890635e+00	-1.27845418e-01	+0.000000e+00
 22.04	-2.22055195e-02	+2.65952194e-02	+2.79763144e+00	-4.28763454e-02	+0.000000e+00
 22.05	-2.19393545e-02	+3.17013984e-02	+2.79720621e+00	+4.20196405e-02	+0.000000e+00
 22.06	-2.16221313e-02	+3.67225121e-02	+2.79762994e+00	+1.26658014e-01	+0.000000e+00
 22.07	-2.12547008e-02	+4.16528263e-02	+2.79890002e+00	+2.10854916e-01	+0.000000e+00
 22.08	-2.08379711e-02	+4.64865948e-02	+2.80101206e+00	+2.94427073e-01	+0.000000e+00
 22.09	-2.03729080e-02	+5.12179464e-02	+2.80395977e+00	+3.77191730e-01	+0.000000e+00
 22.10	-1.98605359e-02	+5.58407791e-02	+2.80773510e+00	+4.58966610e-01	+0.000000e+00
 22.11	-1.93019403e-02	+6.03486641e-02	+2.81232812e+00	+5.39569906e-01	+0.000000e+00
 22.12	-1.86982709e-02	+6.47347621e-02	+2.81772713e+00	+6.18820309e-01	+0.000000e+00
 22.13	-1.80507459e-02	+6.89917540e-02	+2.82391857e+00	+6.96537087e-01	+0.000000e+00
 22.14	-1.73606567e-02	+7.31117870e-02	+2.83088710e+00	+7.72540219e-01	+0.000000e+00
 22.15	-1.66293732e-02	+7.70864384e-02	+2.83861559e+00	+8.46650585e-01	+0.000000e+00
 22.16	-1.58583496e-02	+8.09066985e-02	+2.84708510e+00	+9.18690224e-01	+0.000000e+00
 22.17	-1.50491303e-02	+8.45629735e-02	+2.85627491e+00	+9.88482667e-01	+0.000000e+00
 22.18	-1.42033555e-02	+8.80451102e-02	+2.86616255e+00	+1.05585334e+00	+0.000000e+00
 22.19	-1.33227669e-02	+9.13424417e-02	+2.87672378e+00	+1.12063005e+00	+0.000000e+00
 22.20	-1.24092133e-02	+9.44438553e-02	+2.88793266e+00	+1.18264353e+00	+0.000000e+00
 22.21	-1.14646541e-02	+9.73378822e-02	+2.89976156e+00	+1.24172810e+00	+0.000000e+00
 22.22	-1.04911639e-02	+1.00012808e-01	+2.91218118e+00	+1.29772238e+00	+0.000000e+00
 22.23	-9.49093394e-03	+1.02456802e-01	+2.92516060e+00	+1.35047003e+00	+0.000000e+00
 22.24	-8.46627419e-03	+1.04658066e-01	+2.93866735e+00	+1.39982065e+00	+0.000000e+00
 22.25	-7.41961240e-03	+1.06604995e-01	+2.95266747e+00	+1.44563065e+00	+0.000000e+00
 22.26	-6.35349237e-03	+1.08286357e-01	+2.96712553e+00	+1.48776419e+00	+0.000000e+00
 22.27	-5.27057024e-03	+1.09691468e-01	+2.98200477e+00	+1.52609414e+00	+0.000000e+00
 22.28	-4.17360893e-03	+1.10810388e-01	+2.99726715e+00	+1.56050305e+00	+0.000000e+00
 22.29	-3.06547071e-03	+1.11634107e-01	+3.01287344e+00	+1.59088410e+00	+0.000000e+00
 22.30	-1.94910794e-03	+1.12154723e-01	+3.02878338e+00	+1.61714204e+00	+0.000000e+00
 22.31	-8.27551906e-04	+1.12365623e-01	+3.04495572e+00	+1.63919407e+00	+0.000000e+00
 22.32	+2.96100012e-04	+1.12261639e-01	+3.06134840e+00	+1.65697060e+00	+0.000000e+00
 22.33	+1.41869882e-03	+1.11839186e-01	+3.07791867e+00	+1.67041602e+00	+0.000000e+00
 22.34	+2.53705975e-03	+1.11096382e-01	+3.09462320e+00	+1.67948924e+00	+0.000000e+00
 22.35	+3.64797928e-03	+1.10033137e-01	+3.11141829e+00	+1.68416419e+00	+0.000000e+00
 22.36	+4.74825309e-03	+1.08651210e-01	+3.12825994e+00	+1.68443011e+00	+0.000000e+00
 22.37	+5.83469450e-03	+1.06954240e-01	+3.14510407e+00	+1.68029177e+00	+0.000000e+00
 22.38	+6.90415331e-03	+1.04947739e-01	+3.16190664e+00	+1.67176943e+00	+0.000000e+00
 22.39	+7.95353453e-03	+1.02639052e-01	+3.17862379e+00	+1.65889875e+00	+0.000000e+00
 22.40	+8.97981665e-03	+1.00037282e-01	+3.19521207e+00	+1.64173043e+00	+0.000000e+00
