  t[s]	          x1[m]	        x2[m/s]	        x3[rad]	      x4[rad/s]	        F[N]
 20.37	+8.70394178e-12	-1.93797532e-11	+2.36306498e-12	-7.24543629e-13	-7.307603e-13
 20.38	+8.51015471e-12	-1.91285323e-11	+2.35581780e-12	-7.66587606e-13	-5.779121e-13
 20.39	+8.31887981e-12	-1.88785244e-11	+2.34815022e-12	-8.07426961e-13	-4.285938e-13
 20.40	+8.13010493e-12	-1.86297634e-11	+2.34007430e-12	-8.47080357e-13	-2.827583e-13
 20.41	+7.94381761e-12	-1.83822822e-11	+2.33160189e-12	-8.85566304e-13	-1.403585e-13
 20.42	+7.76000504e-12	-1.81361124e-11	+2.32274467e-12	-9.22903164e-13	-1.347937e-15
 20.43	+7.57865412e-12	-1.78912847e-11	+2.31351413e-12	-9.59109145e-13	+1.343200e-13
 20.44	+7.39975142e-12	-1.76478285e-11	+2.30392157e-12	-9.94202305e-13	+2.666913e-13
 20.45	+7.22328322e-12	-1.74057723e-11	+2.29397813e-12	-1.02820055e-12	+3.958119e-13
 20.46	+7.04923552e-12	-1.71651436e-11	+2.28369476e-12	-1.06112162e-12	+5.217274e-13
 20.47	+6.87759405e-12	-1.69259688e-11	+2.27308221e-12	-1.09298312e-12	+6.444830e-13
 20.48	+6.70834427e-12	-1.66882733e-11	+2.26215110e-12	-1.12380249e-12	+7.641239e-13
 20.49	+6.54147138e-12	-1.64520815e-11	+2.25091183e-12	-1.15359700e-12	+8.806946e-13
 20.50	+6.37696034e-12	-1.62174168e-11	+2.23937466e-12	-1.18238379e-12	+9.942396e-13
 20.51	+6.21479588e-12	-1.59843019e-11	+2.22754966e-12	-1.21017982e-12	+1.104803e-12
 20.52	+6.05496251e-12	-1.57527582e-11	+2.21544675e-12	-1.23700190e-12	+1.212429e-12
 20.53	+5.89744451e-12	-1.55228064e-11	+2.20307565e-12	-1.26286668e-12	+1.317160e-12
 20.54	+5.74222596e-12	-1.52944663e-11	+2.19044595e-12	-1.28779066e-12	+1.419040e-12
 20.55	+5.58929075e-12	-1.50677568e-11	+2.17756704e-12	-1.31179017e-12	+1.518112e-12
 20.56	+5.43862256e-12	-1.48426959e-11	+2.16444818e-12	-1.33488138e-12	+1.614418e-12
 20.57	+5.29020490e-12	-1.46193007e-11	+2.15109844e-12	-1.35708031e-12	+1.708000e-12
 20.58	+5.14402114e-12	-1.43975875e-11	+2.13752674e-12	-1.37840282e-12	+1.798901e-12
 20.59	+5.00005443e-12	-1.41775720e-11	+2.12374186e-12	-1.39886459e-12	+1.887161e-12
 20.60	+4.85828780e-12	-1.39592688e-11	+2.10975240e-12	-1.41848117e-12	+1.972823e-12
 20.61	+4.71870414e-12	-1.37426918e-11	+2.09556681e-12	-1.43726792e-12	+2.055927e-12
 20.62	+4.58128617e-12	-1.35278542e-11	+2.08119338e-12	-1.45524006e-12	+2.136513e-12
 20.63	+4.44601651e-12	-1.33147684e-11	+2.06664026e-12	-1.47241265e-12	+2.214621e-12
 20.64	+4.31287763e-12	-1.31034460e-11	+2.05191545e-12	-1.48880058e-12	+2.290292e-12
 20.65	+4.18185190e-12	-1.28938980e-11	+2.03702679e-12	-1.50441858e-12	+2.363566e-12
 20.66	+4.05292158e-12	-1.26861346e-11	+2.02198199e-12	-1.51928123e-12	+2.434480e-12
 20.67	+3.92606882e-12	-1.24801654e-11	+2.00678859e-12	-1.53340293e-12	+2.503075e-12
 20.68	+3.80127567e-12	-1.22759991e-11	+1.99145400e-12	-1.54679795e-12	+2.569388e-12
 20.69	+3.67852411e-12	-1.20736440e-11	+1.97598549e-12	-1.55948037e-12	+2.633458e-12
 20.70	+3.55779603e-12	-1.18731076e-11	+1.96039019e-12	-1.57146414e-12	+2.695322e-12
 20.71	+3.43907323e-12	-1.16743968e-11	+1.94467508e-12	-1.58276303e-12	+2.755018e-12
 20.72	+3.32233747e-12	-1.14775177e-11	+1.92884700e-12	-1.59339066e-12	+2.812583e-12
 20.73	+3.20757041e-12	-1.12824762e-11	+1.91291268e-12	-1.60336049e-12	+2.868053e-12
 20.74	+3.09475370e-12	-1.10892771e-11	+1.89687869e-12	-1.61268581e-12	+2.921466e-12
 20.75	+2.98386891e-12	-1.08979250e-11	+1.88075147e-12	-1.62137979e-12	+2.972857e-12
 20.76	+2.87489755e-12	-1.07084238e-11	+1.86453733e-12	-1.62945540e-12	+3.022261e-12
 20.77	+2.76782113e-12	-1.05207768e-11	+1.84824247e-12	-1.63692549e-12	+3.069714e-12
 20.78	+2.66262110e-12	-1.03349867e-11	+1.83187293e-12	-1.64380271e-12	+3.115251e-12
 20.79	+2.55927890e-12	-1.01510558e-11	+1.81543464e-12	-1.65009961e-12	+3.158907e-12
 20.80	+2.45777593e-12	-9.96898587e-12	+1.79893340e-12	-1.65582853e-12	+3.200716e-12
 20.81	+2.35809358e-12	-9.78877803e-12	+1.78237490e-12	-1.66100171e-12	+3.240711e-12
 20.82	+2.26021323e-12	-9.61043302e-12	+1.76576469e-12	-1.66563119e-12	+3.278926e-12
 20.83	+2.16411625e-12	-9.43395106e-12	+1.74910821e-12	-1.66972888e-12	+3.315394e-12
 20.84	+2.06978402e-12	-9.25933190e-12	+1.73241077e-12	-1.67330654e-12	+3.350149e-12
 20.85	+1.97719790e-12	-9.08657482e-12	+1.71567758e-12	-1.67637577e-12	+3.383222e-12
 20.86	+1.88633927e-12	-8.91567865e-12	+1.69891371e-12	-1.67894802e-12	+3.414645e-12
 20.87	+1.79718953e-12	-8.74664176e-12	+1.68212414e-12	-1.68103460e-12	+3.444451e-12
 20.88	+1.70973008e-12	-8.57946212e-12	+1.66531373e-12	-1.68264666e-12	+3.472671e-12
 20.89	+1.62394234e-12	-8.41413727e-12	+1.64848722e-12	-1.68379520e-12	+3.499335e-12
 20.90	+1.53980778e-12	-8.25066432e-12	+1.63164924e-12	-1.68449108e-12	+3.524475e-12
 20.91	+1.45730787e-12	-8.08904002e-12	+1.61480431e-12	-1.68474501e-12	+3.548121e-12
 20.92	+1.37642413e-12	-7.92926070e-12	+1.59795687e-12	-1.68456755e-12	+3.570302e-12
 20.93	+1.29713811e-12	-7.77132232e-12	+1.58111122e-12	-1.68396913e-12	+3.591049e-12
 20.94	+1.21943139e-12	-7.61522048e-12	+1.56427157e-12	-1.68296002e-12	+3.610390e-12
 20.95	+1.14328561e-12	-7.46095041e-12	+1.54744203e-12	-1.68155035e-12	+3.628355e-12
 20.96	+1.06868246e-12	-7.30850702e-12	+1.53062660e-12	-1.67975010e-12	+3.644971e-12
 20.97	+9.95603663e-13	-7.15788484e-12	+1.51382919e-12	-1.67756914e-12	+3.660268e-12
 20.98	+9.24031015e-13	-7.00907810e-12	+1.49705361e-12	-1.67501715e-12	+3.674274e-12
 20.99	+8.53946359e-13	-6.86208071e-12	+1.48030356e-12	-1.67210372e-12	+3.687014e-12
 21.00	+7.85331602e-13	-6.71688626e-12	+1.46358266e-12	-1.66883826e-12	+3.698518e-12
 21.01	+7.18168714e-13	-6.57348805e-12	+1.44689442e-12	-1.66523007e-12	+3.708812e-12
 21.02	+6.52439734e-13	-6.43187906e-12	+1.43024229e-12	-1.66128831e-12	+3.717922e-12
 21.03	+5.88126770e-13	-6.29205202e-12	+1.41362958e-12	-1.65702198e-12	+3.725874e-12
 21.04	+5.25212002e-13	-6.15399938e-12	+1.39705955e-12	-1.65243997e-12	+3.732694e-12
 21.05	+4.63677687e-13	-6.01771330e-12	+1.38053536e-12	-1.64755103e-12	+3.738408e-12
 21.06	+4.03506159e-13	-5.88318571e-12	+1.36406006e-12	-1.64236377e-12	+3.743041e-12
 21.07	+3.44679835e-13	-5.75040827e-12	+1.34763665e-12	-1.63688668e-12	+3.746618e-12
 21.08	+2.87181212e-13	-5.61937242e-12	+1.33126803e-12	-1.63112811e-12	+3.749163e-12
 21.09	+2.30992875e-13	-5.49006935e-12	+1.31495700e-12	-1.62509629e-12	+3.750700e-12
 21.10	+1.76097498e-13	-5.36249002e-12	+1.29870630e-12	-1.61879930e-12	+3.751254e-12
 21.11	+1.22477842e-13	-5.23662519e-12	+1.28251858e-12	-1.61224512e-12	+3.750847e-12
 21.12	+7.01167634e-14	-5.11246539e-12	+1.26639641e-12	-1.60544158e-12	+3.749504e-12
 21.13	+1.89972123e-14	-4.99000097e-12	+1.25034229e-12	-1.59839639e-12	+3.747246e-12
 21.14	-3.08977648e-14	-4.86922206e-12	+1.23435863e-12	-1.59111716e-12	+3.744097e-12
 21.15	-7.95850227e-14	-4.75011862e-12	+1.21844777e-12	-1.58361134e-12	+3.740078e-12
 21.16	-1.27081316e-13	-4.63268042e-12	+1.20261197e-12	-1.57588627e-12	+3.735212e-12
 21.17	-1.73403295e-13	-4.51689706e-12	+1.18685344e-12	-1.56794919e-12	+3.729519e-12
 21.18	-2.18567510e-13	-4.40275797e-12	+1.17117429e-12	-1.55980719e-12	+3.723023e-12
 21.19	-2.62590402e-13	-4.29025241e-12	+1.15557657e-12	-1.55146725e-12	+3.715743e-12
 21.20	-3.05488306e-13	-4.17936951e-12	+1.14006225e-12	-1.54293625e-12	+3.707699e-12
 21.21	-3.47277448e-13	-4.07009823e-12	+1.12463325e-12	-1.53422093e-12	+3.698914e-12
 21.22	-3.87973944e-13	-3.96242739e-12	+1.10929141e-12	-1.52532791e-12	+3.689406e-12
 21.23	-4.27593798e-13	-3.85634568e-12	+1.09403851e-12	-1.51626373e-12	+3.679195e-12
 21.24	-4.66152900e-13	-3.75184167e-12	+1.07887626e-12	-1.50703479e-12	+3.668301e-12
 21.25	-5.03667028e-13	-3.64890380e-12	+1.06380630e-12	-1.49764737e-12	+3.656743e-12
 21.26	-5.40151841e-13	-3.54752038e-12	+1.04883022e-12	-1.48810765e-12	+3.644540e-12
 21.27	-5.75622885e-13	-3.44767962e-12	+1.03394955e-12	-1.47842172e-12	+3.631711e-12
 21.28	-6.10095585e-13	-3.34936964e-12	+1.01916574e-12	-1.46859553e-12	+3.618273e-12
 21.29	-6.43585248e-13	-3.25257842e-12	+1.00448020e-12	-1.45863492e-12	+3.604245e-12
 21.30	-6.76107062e-13	-3.15729388e-12	+9.89894274e-13	-1.44854566e-12	+3.589645e-12
 21.31	-7.07676093e-13	-3.06350384e-12	+9.75409243e-13	-1.43833338e-12	+3.574490e-12
 21.32	-7.38307285e-13	-2.97119602e-12	+9.61026339e-13	-1.42800362e-12	+3.558796e-12
 21.33	-7.68015460e-13	-2.88035810e-12	+9.46746738e-13	-1.41756181e-12	+3.542582e-12
 21.34	-7.96815317e-13	-2.79097764e-12	+9.32571560e-13	-1.40701328e-12	+3.525864e-12
 21.35	-8.24721430e-13	-2.70304216e-12	+9.18501871e-13	-1.39636325e-12	+3.508657e-12
 21.36	-8.51748247e-13	-2.61653911e-12	+9.04538686e-13	-1.38561687e-12	+3.490979e-12
 21.37	-8.77910093e-13	-2.53145587e-12	+8.90682969e-13	-1.37477916e-12	+3.472845e-12
 21.38	-9.03221165e-13	-2.44777978e-12	+8.76935633e-13	-1.36385504e-12	+3.454270e-12
 21.39	-9.27695534e-13	-2.36549812e-12	+8.63297541e-13	-1.35284937e-12	+3.435269e-12
 21.40	-9.51347145e-13	-2.28459812e-12	+8.49769509e-13	-1.34176687e-12	+3.415859e-12
 21.41	-9.74189812e-13	-2.20506697e-12	+8.36352305e-13	-1.33061219e-12	+3.396053e-12
 21.42	-9.96237224e-13	-2.12689185e-12	+8.23046651e-13	-1.31938988e-12	+3.375866e-12
 21.43	-1.01750294e-12	-2.05005986e-12	+8.09853222e-13	-1.30810441e-12	+3.355313e-12
 21.44	-1.03800039e-12	-1.97455810e-12	+7.96772651e-13	-1.29676013e-12	+3.334407e-12
 21.45	-1.05774288e-12	-1.90037364e-12	+7.83805525e-13	-1.28536134e-12	+3.313161e-12
 21.46	-1.07674358e-12	-1.82749353e-12	+7.70952388e-13	-1.27391221e-12	+3.291591e-12
 21.47	-1.09501554e-12	-1.75590479e-12	+7.58213745e-13	-1.26241684e-12	+3.269708e-12
 21.48	-1.11257165e-12	-1.68559444e-12	+7.45590058e-13	-1.25087926e-12	+3.247526e-12
 21.49	-1.12942472e-12	-1.61654949e-12	+7.33081747e-13	-1.23930339e-12	+3.225058e-12
 21.50	-1.14558739e-12	-1.54875693e-12	+7.20689197e-13	-1.22769306e-12	+3.202316e-12
 21.51	-1.16107219e-12	-1.48220375e-12	+7.08412752e-13	-1.21605205e-12	+3.179313e-12
 21.52	-1.17589150e-12	-1.41687696e-12	+6.96252717e-13	-1.20438402e-12	+3.156060e-12
 21.53	-1.19005760e-12	-1.35276354e-12	+6.84209364e-13	-1.19269258e-12	+3.132570e-12
 21.54	-1.20358262e-12	-1.28985050e-12	+6.72282927e-13	-1.18098123e-12	+3.108854e-12
 21.55	-1.21647855e-12	-1.22812486e-12	+6.60473603e-13	-1.16925341e-12	+3.084924e-12
 21.56	-1.22875727e-12	-1.16757364e-12	+6.48781558e-13	-1.15751248e-12	+3.060790e-12
 21.57	-1.24043054e-12	-1.10818388e-12	+6.37206923e-13	-1.14576172e-12	+3.036464e-12
 21.58	-1.25150995e-12	-1.04994264e-12	+6.25749796e-13	-1.13400433e-12	+3.011957e-12
 21.59	-1.26200700e-12	-9.92837000e-13	+6.14410243e-13	-1.12224343e-12	+2.987279e-12
 21.60	-1.27193303e-12	-9.36854070e-13	+6.03188298e-13	-1.11048209e-12	+2.962440e-12
 21.61	-1.28129929e-12	-8.81980980e-13	+5.92083967e-13	-1.09872327e-12	+2.937450e-12
 21.62	-1.29011686e-12	-8.28204890e-13	+5.81097224e-13	-1.08696990e-12	+2.912320e-12
 21.63	-1.29839671e-12	-7.75512994e-13	+5.70228015e-13	-1.07522479e-12	+2.887060e-12
 21.64	-1.30614969e-12	-7.23892518e-13	+5.59476256e-13	-1.06349072e-12	+2.861678e-12
 21.65	-1.31338651e-12	-6.73330728e-13	+5.48841837e-13	-1.05177039e-12	+2.836184e-12
 21.66	-1.32011775e-12	-6.23814924e-13	+5.38324621e-13	-1.04006643e-12	+2.810587e-12
 21.67	-1.32635388e-12	-5.75332453e-13	+5.27924444e-13	-1.02838139e-12	+2.784896e-12
 21.68	-1.33210523e-12	-5.27870702e-13	+5.17641116e-13	-1.01671776e-12	+2.759121e-12
 21.69	-1.33738200e-12	-4.81417105e-13	+5.07474423e-13	-1.00507799e-12	+2.733268e-12
 21.70	-1.34219428e-12	-4.35959142e-13	+4.97424127e-13	-9.93464429e-13	+2.707347e-12
 21.71	-1.34655201e-12	-3.91484345e-13	+4.87489966e-13	-9.81879383e-13	+2.681367e-12
 21.72	-1.35046504e-12	-3.47980297e-13	+4.77671653e-13	-9.70325089e-13	+2.655334e-12
 21.73	-1.35394307e-12	-3.05434633e-13	+4.67968883e-13	-9.58803726e-13	+2.629257e-12
 21.74	-1.35699569e-12	-2.63835045e-13	+4.58381324e-13	-9.47317409e-13	+2.603143e-12
 21.75	-1.35963234e-12	-2.23169282e-13	+4.48908627e-13	-9.35868195e-13	+2.577001e-12
 21.76	-1.36186238e-12	-1.83425152e-13	+4.39550420e-13	-9.24458082e-13	+2.550836e-12
 21.77	-1.36369501e-12	-1.44590524e-13	+4.30306313e-13	-9.13089009e-13	+2.524657e-12
 21.78	-1.36513934e-12	-1.06653327e-13	+4.21175895e-13	-9.01762861e-13	+2.498470e-12
 21.79	-1.36620433e-12	-6.96015558e-14	+4.12158737e-13	-8.90481463e-13	+2.472283e-12
 21.80	-1.36689884e-12	-3.34232698e-14	+4.03254390e-13	-8.79246587e-13	+2.446100e-12
 21.81	-1.36723160e-12	+1.89340476e-15	+3.94462391e-13	-8.68059950e-13	+2.419931e-12
 21.82	-1.36721123e-12	+3.63602739e-14	+3.85782255e-13	-8.56923217e-13	+2.393779e-12
 21.83	-1.36684622e-12	+6.99890741e-14	+3.77213485e-13	-8.45837997e-13	+2.367652e-12
 21.84	-1.36614497e-12	+1.02791471e-13	+3.68755565e-13	-8.34805851e-13	+2.341556e-12
 21.85	-1.36511572e-12	+1.34779059e-13	+3.60407964e-13	-8.23828287e-13	+2.315497e-12
 21.86	-1.36376663e-12	+1.65963357e-13	+3.52170136e-13	-8.12906763e-13	+2.289479e-12
 21.87	-1.36210573e-12	+1.96355814e-13	+3.44041521e-13	-8.02042688e-13	+2.263510e-12
 21.88	-1.36014094e-12	+2.25967799e-13	+3.36021544e-13	-7.91237424e-13	+2.237593e-12
 21.89	-1.35788006e-12	+2.54810607e-13	+3.28109618e-13	-7.80492284e-13	+2.211735e-12
 21.90	-1.35533078e-12	+2.82895456e-13	+3.20305140e-13	-7.69808534e-13	+2.185941e-12
 21.91	-1.35250069e-12	+3.10233484e-13	+3.12607498e-13	-7.59187394e-13	+2.160215e-12
 21.92	-1.34939724e-12	+3.36835750e-13	+3.05016064e-13	-7.48630041e-13	+2.134562e-12
 21.93	-1.34602781e-12	+3.62713234e-13	+2.97530200e-13	-7.38137604e-13	+2.108988e-12
 21.94	-1.34239963e-12	+3.87876833e-13	+2.90149259e-13	-7.27711172e-13	+2.083496e-12
 21.95	-1.33851984e-12	+4.12337363e-13	+2.82872579e-13	-7.17351788e-13	+2.058092e-12
 21.96	-1.33439547e-12	+4.36105559e-13	+2.75699490e-13	-7.07060456e-13	+2.032778e-12
 21.97	-1.33003346e-12	+4.59192070e-13	+2.68629311e-13	-6.96838137e-13	+2.007561e-12
 21.98	-1.32544060e-12	+4.81607462e-13	+2.61661353e-13	-6.86685752e-13	+1.982443e-12
 21.99	-1.32062362e-12	+5.03362216e-13	+2.54794915e-13	-6.76604181e-13	+1.957428e-12
 22.00	-1.31558912e-12	+5.24466730e-13	+2.48029291e-13	-6.66594266e-13	+1.932522e-12
 22.01	-1.31034360e-12	+5.44931312e-13	+2.41363762e-13	-6.56656811e-13	+1.907726e-12
 22.02	-1.30489346e-12	+5.64766187e-13	+2.34797605e-13	-6.46792582e-13	+1.883045e-12
 22.03	-1.29924500e-12	+5.83981492e-13	+2.28330087e-13	-6.37002308e-13	+1.858482e-12
 22.04	-1.29340441e-12	+6.02587275e-13	+2.21960469e-13	-6.27286681e-13	+1.834041e-12
 22.05	-1.28737778e-12	+6.20593500e-13	+2.15688004e-13	-6.17646359e-13	+1.809725e-12
 22.06	-1.28117112e-12	+6.38010038e-13	+2.09511939e-13	-6.08081965e-13	+1.785536e-12
 22.07	-1.27479032e-12	+6.54846676e-13	+2.03431515e-13	-5.98594087e-13	+1.761479e-12
 22.08	-1.26824118e-12	+6.71113108e-13	+1.97445966e-13	-5.89183279e-13	+1.737555e-12
 22.09	-1.26152939e-12	+6.86818943e-13	+1.91554522e-13	-5.79850064e-13	+1.713769e-12
 22.10	-1.25466057e-12	+7.01973696e-13	+1.85756407e-13	-5.70594931e-13	+1.690121e-12
 22.11	-1.24764023e-12	+7.16586795e-13	+1.80050840e-13	-5.61418340e-13	+1.666616e-12
 22.12	-1.24047377e-12	+7.30667578e-13	+1.74437036e-13	-5.52320718e-13	+1.643255e-12
 22.13	-1.23316653e-12	+7.44225292e-13	+1.68914205e-13	-5.43302461e-13	+1.620042e-12
 22.14	-1.22572373e-12	+7.57269094e-13	+1.63481553e-13	-5.34363939e-13	+1.596977e-12
 22.15	-1.21815052e-12	+7.69808050e-13	+1.58138282e-13	-5.25505490e-13	+1.574064e-12
 22.16	-1.21045194e-12	+7.81851136e-13	+1.52883593e-13	-5.16727423e-13	+1.551305e-12
 22.17	-1.20263294e-12	+7.93407237e-13	+1.47716681e-13	-5.08030023e-13	+1.528702e-12
 22.18	-1.19469841e-12	+8.04485147e-13	+1.42636740e-13	-4.99413544e-13	+1.506256e-12
 22.19	-1.18665312e-12	+8.15093571e-13	+1.37642960e-13	-4.90878216e-13	+1.483970e-12
 22.20	-1.17850176e-12	+8.25241120e-13	+1.32734531e-13	-4.82424241e-13	+1.461845e-12
 22.21	-1.17024894e-12	+8.34936317e-13	+1.27910637e-13	-4.74051798e-13	+1.439884e-12
 22.22	-1.16189920e-12	+8.44187593e-13	+1.23170465e-13	-4.65761038e-13	+1.418087e-12
 22.23	-1.15345695e-12	+8.53003289e-13	+1.18513196e-13	-4.57552090e-13	+1.396456e-12
 22.24	-1.14492657e-12	+8.61391654e-13	+1.13938014e-13	-4.49425059e-13	+1.374993e-12
 22.25	-1.13631232e-12	+8.69360847e-13	+1.09444099e-13	-4.41380027e-13	+1.353699e-12
 22.26	-1.12761840e-12	+8.76918939e-13	+1.05030630e-13	-4.33417051e-13	+1.332575e-12
 22.27	-1.11884891e-12	+8.84073907e-13	+1.00696788e-13	-4.25536170e-13	+1.311623e-12
 22.28	-1.11000789e-12	+8.90833640e-13	+9.64417515e-14	-4.17737397e-13	+1.290844e-12
 22.29	-1.10109929e-12	+8.97205937e-13	+9.22646991e-14	-4.10020727e-13	+1.270238e-12
 22.30	-1.09212698e-12	+9.03198506e-13	+8.81648100e-14	-4.02386134e-13	+1.249808e-12
 22.31	-1.08309476e-12	+9.08818967e-13	+8.41412634e-14	-3.94833571e-13	+1.229553e-12
 22.32	-1.07400635e-12	+9.14074850e-13	+8.01932390e-14	-3.87362971e-13	+1.209475e-12
 22.33	-1.06486540e-12	+9.18973595e-13	+7.63199172e-14	-3.79974249e-13	+1.189575e-12
 22.34	-1.05567547e-12	+9.23522556e-13	+7.25204792e-14	-3.72667302e-13	+1.169853e-12
 22.35	-1.04644007e-12	+9.27728995e-13	+6.87941073e-14	-3.65442006e-13	+1.150310e-12
 22.36	-1.03716262e-12	+9.31600089e-13	+6.51399849e-14	-3.58298223e-13	+1.130946e-12
 22.37	-1.02784647e-12	+9.35142924e-13	+6.15572970e-14	-3.51235795e-13	+1.111763e-12
 22.38	-1.01849491e-12	+9.38364500e-13	+5.80452300e-14	-3.44254549e-13	+1.092761e-12
 22.39	-1.00911114e-12	+9.41271731e-13	+5.46029720e-14	-3.37354294e-13	+1.073939e-12
 22.40	-9.99698316e-13	+9.43871442e-13	+5.12297133e-14	-3.30534826e-13	+1.055299e-12
 22.41	-9.90259506e-13	+9.46170372e-13	+4.79246458e-14	-3.23795921e-13	+1.036841e-12
 22.42	-9.80797719e-13	+9.48175175e-13	+4.46869641e-14	-3.17137344e-13	+1.018565e-12
 22.43	-9.71315896e-13	+9.49892418e-13	+4.15158648e-14	-3.10558844e-13	+1.000472e-12
 22.44	-9.61816912e-13	+9.51328582e-13	+3.84105472e-14	-3.04060156e-13	+9.825611e-13
 22.45	-9.52303577e-13	+9.52490066e-13	+3.53702131e-14	-2.97641000e-13	+9.648330e-13
 22.46	-9.42778640e-13	+9.53383181e-13	+3.23940673e-14	-2.91301085e-13	+9.472876e-13
 22.47	-9.33244781e-13	+9.54014156e-13	+2.94813174e-14	-2.85040105e-13	+9.299251e-13
 22.48	-9.23704624e-13	+9.54389136e-13	+2.66311740e-14	-2.78857743e-13	+9.127454e-13
 22.49	-9.14160728e-13	+9.54514182e-13	+2.38428509e-14	-2.72753668e-13	+8.957484e-13
 22.50	-9.04615591e-13	+9.54395275e-13	+2.11155654e-14	-2.66727538e-13	+8.789341e-13
 22.51	-8.95071653e-13	+9.54038310e-13	+1.84485379e-14	-2.60779001e-13	+8.623022e-13
 22.52	-8.85531294e-13	+9.53449103e-13	+1.58409925e-14	-2.54907691e-13	+8.458527e-13
 22.53	-8.75996837e-13	+9.52633387e-13	+1.32921571e-14	-2.49113233e-13	+8.295853e-13
 22.54	-8.66470547e-13	+9.51596817e-13	+1.08012630e-14	-2.43395243e-13	+8.134996e-13
 22.55	-8.56954631e-13	+9.50344964e-13	+8.36754573e-15	-2.37753324e-13	+7.975955e-13
 22.56	-8.47451242e-13	+9.48883323e-13	+5.99024445e-15	-2.32187071e-13	+7.818725e-13
 22.57	-8.37962478e-13	+9.47217306e-13	+3.66860256e-15	-2.26696070e-13	+7.663302e-13
 22.58	-8.28490383e-13	+9.45352251e-13	+1.40186756e-15	-2.21279897e-13	+7.509683e-13
 22.59	-8.19036946e-13	+9.43293414e-13	-8.10708799e-16	-2.15938119e-13	+7.357862e-13
 22.60	-8.09604106e-13	+9.41045975e-13	-2.96987047e-15	-2.10670296e-13	+7.207835e-13
 22.61	-8.00193747e-13	+9.38615037e-13	-5.07635697e-15	-2.05475980e-13	+7.059597e-13
 22.62	-7.90807705e-13	+9.36005627e-13	-7.13090335e-15	-2.00354713e-13	+6.913142e-13
 22.63	-7.81447765e-13	+9.33222696e-13	-9.13424009e-15	-1.95306031e-13	+6.768463e-13
 22.64	-7.72115661e-13	+9.30271119e-13	-1.10870930e-14	-1.90329464e-13	+6.625556e-13
 22.65	-7.62813080e-13	+9.27155696e-13	-1.29901833e-14	-1.85424534e-13	+6.484413e-13
 22.66	-7.53541659e-13	+9.23881155e-13	-1.48442272e-14	-1.80590755e-13	+6.345027e-13
 22.67	-7.44302991e-13	+9.20452149e-13	-1.66499362e-14	-1.75827636e-13	+6.207392e-13
 22.68	-7.35098618e-13	+9.16873259e-13	-1.84080170e-14	-1.71134682e-13	+6.071499e-13
 22.69	-7.25930041e-13	+9.13148991e-13	-2.01191712e-14	-1.66511389e-13	+5.937342e-13
 22.70	-7.16798712e-13	+9.09283783e-13	-2.17840953e-14	-1.61957248e-13	+5.804913e-13
 22.71	-7.07706041e-13	+9.05281999e-13	-2.34034808e-14	-1.57471747e-13	+5.674203e-13
 22.72	-6.98653393e-13	+9.01147934e-13	-2.49780142e-14	-1.53054367e-13	+5.545205e-13
 22.73	-6.89642091e-13	+8.96885813e-13	-2.65083766e-14	-1.48704585e-13	+5.417908e-13
 22.74	-6.80673416e-13	+8.92499792e-13	-2.79952440e-14	-1.44421873e-13	+5.292306e-13
 22.75	-6.71748606e-13	+8.87993957e-13	-2.94392870e-14	-1.40205699e-13	+5.168388e-13
 22.76	-6.62868859e-13	+8.83372327e-13	-3.08411710e-14	-1.36055528e-13	+5.046146e-13
 22.77	-6.54035333e-13	+8.78638854e-13	-3.22015561e-14	-1.31970819e-13	+4.925569e-13
 22.78	-6.45249146e-13	+8.73797421e-13	-3.35210968e-14	-1.27951030e-13	+4.806649e-13
 22.79	-6.36511378e-13	+8.68851848e-13	-3.48004422e-14	-1.23995614e-13	+4.689376e-13
 22.80	-6.27823070e-13	+8.63805887e-13	-3.60402362e-14	-1.20104021e-13	+4.573739e-13
 22.81	-6.19185225e-13	+8.58663227e-13	-3.72411169e-14	-1.16275699e-13	+4.459728e-13
 22.82	-6.10598811e-13	+8.53427490e-13	-3.84037170e-14	-1.12510093e-13	+4.347334e-13
 22.83	-6.02064758e-13	+8.48102238e-13	-3.95286636e-14	-1.08806645e-13	+4.236545e-13
 22.84	-5.93583961e-13	+8.42690966e-13	-4.06165782e-14	-1.05164794e-13	+4.127351e-13
 22.85	-5.85157280e-13	+8.37197110e-13	-4.16680770e-14	-1.01583980e-13	+4.019741e-13
 22.86	-5.76785541e-13	+8.31624043e-13	-4.26837700e-14	-9.80636374e-14	+3.913705e-13
 22.87	-5.68469536e-13	+8.25975075e-13	-4.36642622e-14	-9.46032012e-14	+3.809230e-13
 22.88	-5.60210024e-13	+8.20253460e-13	-4.46101525e-14	-9.12021041e-14	+3.706306e-13
 22.89	-5.52007731e-13	+8.14462387e-13	-4.55220342e-14	-8.78597776e-14	+3.604923e-13
 22.90	-5.43863351e-13	+8.08604989e-13	-4.64004952e-14	-8.45756521e-14	+3.505067e-13
 22.91	-5.35777548e-13	+8.02684340e-13	-4.72461172e-14	-8.13491568e-14	+3.406728e-13
 22.92	-5.27750954e-13	+7.96703455e-13	-4.80594767e-14	-7.81797204e-14	+3.309894e-13
 22.93	-5.19784171e-13	+7.90665294e-13	-4.88411442e-14	-7.50667707e-14	+3.214553e-13
 22.94	-5.11877772e-13	+7.84572756e-13	-4.95916845e-14	-7.20097349e-14	+3.120693e-13
