  t[s]	          x1[m]	        x2[m/s]	        x3[rad]	      x4[rad/s]	        F[N]
 75.74	+1.13619731e-37	-1.77621228e-37	+1.18815749e-38	+1.48630927e-38	-6.663798e-38
 75.75	+1.11843579e-37	-1.76173072e-37	+1.20301782e-38	+1.42019900e-38	-6.458967e-38
 75.76	+1.10081909e-37	-1.74715271e-37	+1.21721711e-38	+1.35532011e-38	-6.257432e-38
 75.77	+1.08334817e-37	-1.73248426e-37	+1.23076766e-38	+1.29165937e-38	-6.059165e-38
 75.78	+1.06602395e-37	-1.71773124e-37	+1.24368165e-38	+1.22920354e-38	-5.864135e-38
 75.79	+1.04884725e-37	-1.70289940e-37	+1.25597113e-38	+1.16793942e-38	-5.672316e-38
 75.80	+1.03181888e-37	-1.68799440e-37	+1.26764802e-38	+1.10785381e-38	-5.483678e-38
 75.81	+1.01493956e-37	-1.67302174e-37	+1.27872410e-38	+1.04893355e-38	-5.298192e-38
 75.82	+9.98209968e-38	-1.65798685e-37	+1.28921103e-38	+9.91165467e-39	-5.115830e-38
 75.83	+9.81630728e-38	-1.64289500e-37	+1.29912033e-38	+9.34536448e-39	-4.936562e-38
 75.84	+9.65202409e-38	-1.62775138e-37	+1.30846338e-38	+8.79033391e-39	-4.760359e-38
 75.85	+9.48925528e-38	-1.61256105e-37	+1.31725145e-38	+8.24643229e-39	-4.587191e-38
 75.86	+9.32800552e-38	-1.59732898e-37	+1.32549566e-38	+7.71352927e-39	-4.417031e-38
 75.87	+9.16827899e-38	-1.58206001e-37	+1.33320701e-38	+7.19149486e-39	-4.249847e-38
 75.88	+9.01007936e-38	-1.56675889e-37	+1.34039637e-38	+6.68019948e-39	-4.085611e-38
 75.89	+8.85340986e-38	-1.55143025e-37	+1.34707449e-38	+6.17951391e-39	-3.924294e-38
 75.90	+8.69827323e-38	-1.53607861e-37	+1.35325196e-38	+5.68930940e-39	-3.765866e-38
 75.91	+8.54467177e-38	-1.52070842e-37	+1.35893927e-38	+5.20945763e-39	-3.610297e-38
 75.92	+8.39260734e-38	-1.50532399e-37	+1.36414677e-38	+4.73983074e-39	-3.457557e-38
 75.93	+8.24208136e-38	-1.48992956e-37	+1.36888468e-38	+4.28030141e-39	-3.307619e-38
 75.94	+8.09309482e-38	-1.47452924e-37	+1.37316311e-38	+3.83074278e-39	-3.160451e-38
 75.95	+7.94564831e-38	-1.45912707e-37	+1.37699202e-38	+3.39102855e-39	-3.016025e-38
 75.96	+7.79974202e-38	-1.44372698e-37	+1.38038126e-38	+2.96103298e-39	-2.874310e-38
 75.97	+7.65537574e-38	-1.42833280e-37	+1.38334054e-38	+2.54063089e-39	-2.735278e-38
 75.98	+7.51254887e-38	-1.41294829e-37	+1.38587946e-38	+2.12969767e-39	-2.598900e-38
 75.99	+7.37126045e-38	-1.39757709e-37	+1.38800748e-38	+1.72810936e-39	-2.465145e-38
 76.00	+7.23150914e-38	-1.38222276e-37	+1.38973396e-38	+1.33574258e-39	-2.333984e-38
 76.01	+7.09329325e-38	-1.36688877e-37	+1.39106810e-38	+9.52474611e-40	-2.205388e-38
 76.02	+6.95661075e-38	-1.35157850e-37	+1.39201902e-38	+5.78183389e-40	-2.079329e-38
 76.03	+6.82145927e-38	-1.33629526e-37	+1.39259568e-38	+2.12747513e-40	-1.955776e-38
 76.04	+6.68783610e-38	-1.32104223e-37	+1.39280694e-38	-1.43953733e-40	-1.834700e-38
 76.05	+6.55573822e-38	-1.30582256e-37	+1.39266153e-38	-4.92040365e-40	-1.716074e-38
 76.06	+6.42516229e-38	-1.29063928e-37	+1.39216808e-38	-8.31631688e-40	-1.599867e-38
 76.07	+6.29610467e-38	-1.27549534e-37	+1.39133507e-38	-1.16284628e-39	-1.486050e-38
 76.08	+6.16856143e-38	-1.26039363e-37	+1.39017087e-38	-1.48580199e-39	-1.374596e-38
 76.09	+6.04252834e-38	-1.24533694e-37	+1.38868376e-38	-1.80061591e-39	-1.265475e-38
 76.10	+5.91800090e-38	-1.23032798e-37	+1.38688187e-38	-2.10740436e-39	-1.158659e-38
 76.11	+5.79497433e-38	-1.21536940e-37	+1.38477322e-38	-2.40628292e-39	-1.054119e-38
 76.12	+5.67344360e-38	-1.20046377e-37	+1.38236572e-38	-2.69736637e-39	-9.518276e-39
 76.13	+5.55340341e-38	-1.18561357e-37	+1.37966717e-38	-2.98076868e-39	-8.517556e-39
 76.14	+5.43484822e-38	-1.17082122e-37	+1.37668525e-38	-3.25660304e-39	-7.538751e-39
 76.15	+5.31777224e-38	-1.15608906e-37	+1.37342753e-38	-3.52498182e-39	-6.581583e-39
 76.16	+5.20216944e-38	-1.14141936e-37	+1.36990146e-38	-3.78601658e-39	-5.645773e-39
 76.17	+5.08803359e-38	-1.12681432e-37	+1.36611439e-38	-4.03981804e-39	-4.731042e-39
 76.18	+4.97535822e-38	-1.11227608e-37	+1.36207354e-38	-4.28649608e-39	-3.837116e-39
 76.19	+4.86413664e-38	-1.09780669e-37	+1.35778605e-38	-4.52615975e-39	-2.963719e-39
 76.20	+4.75436197e-38	-1.08340816e-37	+1.35325892e-38	-4.75891724e-39	-2.110578e-39
 76.21	+4.64602713e-38	-1.06908242e-37	+1.34849906e-38	-4.98487587e-39	-1.277421e-39
 76.22	+4.53912482e-38	-1.05483133e-37	+1.34351327e-38	-5.20414212e-39	-4.639785e-40
 76.23	+4.43364760e-38	-1.04065669e-37	+1.33830824e-38	-5.41682158e-39	+3.300188e-40
 76.24	+4.32958780e-38	-1.02656024e-37	+1.33289056e-38	-5.62301897e-39	+1.104838e-39
 76.25	+4.22693762e-38	-1.01254366e-37	+1.32726671e-38	-5.82283812e-39	+1.860745e-39
 76.26	+4.12568906e-38	-9.98608575e-38	+1.32144306e-38	-6.01638199e-39	+2.598003e-39
 76.27	+4.02583397e-38	-9.84756533e-38	+1.31542590e-38	-6.20375262e-39	+3.316875e-39
 76.28	+3.92736405e-38	-9.70989037e-38	+1.30922139e-38	-6.38505120e-39	+4.017622e-39
 76.29	+3.83027085e-38	-9.57307528e-38	+1.30283561e-38	-6.56037797e-39	+4.700503e-39
 76.30	+3.73454576e-38	-9.43713392e-38	+1.29627453e-38	-6.72983229e-39	+5.365774e-39
 76.31	+3.64018005e-38	-9.30207960e-38	+1.28954401e-38	-6.89351262e-39	+6.013692e-39
 76.32	+3.54716485e-38	-9.16792507e-38	+1.28264984e-38	-7.05151649e-39	+6.644511e-39
 76.33	+3.45549115e-38	-9.03468257e-38	+1.27559769e-38	-7.20394053e-39	+7.258481e-39
 76.34	+3.36514983e-38	-8.90236378e-38	+1.26839314e-38	-7.35088046e-39	+7.855854e-39
 76.35	+3.27613167e-38	-8.77097991e-38	+1.26104167e-38	-7.49243107e-39	+8.436877e-39
 76.36	+3.18842731e-38	-8.64054162e-38	+1.25354867e-38	-7.62868623e-39	+9.001798e-39
 76.37	+3.10202729e-38	-8.51105911e-38	+1.24591944e-38	-7.75973891e-39	+9.550861e-39
 76.38	+3.01692205e-38	-8.38254208e-38	+1.23815917e-38	-7.88568113e-39	+1.008431e-38
 76.39	+2.93310194e-38	-8.25499974e-38	+1.23027299e-38	-8.00660400e-39	+1.060238e-38
 76.40	+2.85055722e-38	-8.12844086e-38	+1.22226590e-38	-8.12259771e-39	+1.110532e-38
 76.41	+2.76927804e-38	-8.00287373e-38	+1.21414284e-38	-8.23375152e-39	+1.159336e-38
 76.42	+2.68925450e-38	-7.87830619e-38	+1.20590864e-38	-8.34015377e-39	+1.206674e-38
 76.43	+2.61047658e-38	-7.75474566e-38	+1.19756807e-38	-8.44189186e-39	+1.252568e-38
 76.44	+2.53293423e-38	-7.63219910e-38	+1.18912577e-38	-8.53905228e-39	+1.297043e-38
 76.45	+2.45661730e-38	-7.51067306e-38	+1.18058633e-38	-8.63172060e-39	+1.340121e-38
 76.46	+2.38151559e-38	-7.39017368e-38	+1.17195424e-38	-8.71998145e-39	+1.381824e-38
 76.47	+2.30761884e-38	-7.27070668e-38	+1.16323391e-38	-8.80391854e-39	+1.422176e-38
 76.48	+2.23491670e-38	-7.15227740e-38	+1.15442966e-38	-8.88361468e-39	+1.461198e-38
 76.49	+2.16339882e-38	-7.03489077e-38	+1.14554573e-38	-8.95915173e-39	+1.498913e-38
 76.50	+2.09305476e-38	-6.91855135e-38	+1.13658628e-38	-9.03061065e-39	+1.535343e-38
 76.51	+2.02387405e-38	-6.80326333e-38	+1.12755539e-38	-9.09807147e-39	+1.570509e-38
 76.52	+1.95584618e-38	-6.68903052e-38	+1.11845705e-38	-9.16161332e-39	+1.604432e-38
 76.53	+1.88896059e-38	-6.57585637e-38	+1.10929519e-38	-9.22131440e-39	+1.637135e-38
 76.54	+1.82320670e-38	-6.46374401e-38	+1.10007364e-38	-9.27725201e-39	+1.668639e-38
 76.55	+1.75857388e-38	-6.35269619e-38	+1.09079617e-38	-9.32950253e-39	+1.698963e-38
 76.56	+1.69505150e-38	-6.24271534e-38	+1.08146647e-38	-9.37814144e-39	+1.728129e-38
 76.57	+1.63262889e-38	-6.13380358e-38	+1.07208814e-38	-9.42324333e-39	+1.756158e-38
 76.58	+1.57129535e-38	-6.02596267e-38	+1.06266472e-38	-9.46488187e-39	+1.783069e-38
 76.59	+1.51104017e-38	-5.91919409e-38	+1.05319968e-38	-9.50312984e-39	+1.808883e-38
 76.60	+1.45185263e-38	-5.81349900e-38	+1.04369640e-38	-9.53805912e-39	+1.833620e-38
 76.61	+1.39372200e-38	-5.70887827e-38	+1.03415821e-38	-9.56974071e-39	+1.857299e-38
 76.62	+1.33663753e-38	-5.60533247e-38	+1.02458835e-38	-9.59824471e-39	+1.879939e-38
 76.63	+1.28058848e-38	-5.50286188e-38	+1.01499000e-38	-9.62364035e-39	+1.901561e-38
 76.64	+1.22556408e-38	-5.40146652e-38	+1.00536627e-38	-9.64599596e-39	+1.922182e-38
 76.65	+1.17155360e-38	-5.30114611e-38	+9.95720193e-39	-9.66537902e-39	+1.941823e-38
 76.66	+1.11854627e-38	-5.20190015e-38	+9.86054745e-39	-9.68185612e-39	+1.960501e-38
 76.67	+1.06653136e-38	-5.10372783e-38	+9.76372832e-39	-9.69549298e-39	+1.978235e-38
 76.68	+1.01549813e-38	-5.00662812e-38	+9.66677294e-39	-9.70635446e-39	+1.995043e-38
 76.69	+9.65435849e-39	-4.91059973e-38	+9.56970905e-39	-9.71450457e-39	+2.010943e-38
 76.70	+9.16333808e-39	-4.81564114e-38	+9.47256378e-39	-9.72000646e-39	+2.025953e-38
 76.71	+8.68181309e-39	-4.72175060e-38	+9.37536359e-39	-9.72292243e-39	+2.040091e-38
 76.72	+8.20967671e-39	-4.62892611e-38	+9.27813435e-39	-9.72331392e-39	+2.053374e-38
 76.73	+7.74682233e-39	-4.53716548e-38	+9.18090130e-39	-9.72124155e-39	+2.065819e-38
 76.74	+7.29314357e-39	-4.44646628e-38	+9.08368907e-39	-9.71676510e-39	+2.077443e-38
 76.75	+6.84853429e-39	-4.35682588e-38	+8.98652170e-39	-9.70994350e-39	+2.088263e-38
 76.76	+6.41288862e-39	-4.26824145e-38	+8.88942265e-39	-9.70083489e-39	+2.098296e-38
 76.77	+5.98610095e-39	-4.18070994e-38	+8.79241477e-39	-9.68949656e-39	+2.107558e-38
 76.78	+5.56806599e-39	-4.09422814e-38	+8.69552037e-39	-9.67598500e-39	+2.116065e-38
 76.79	+5.15867877e-39	-4.00879264e-38	+8.59876117e-39	-9.66035588e-39	+2.123834e-38
 76.80	+4.75783467e-39	-3.92439982e-38	+8.50215834e-39	-9.64266406e-39	+2.130879e-38
 76.81	+4.36542942e-39	-3.84104594e-38	+8.40573252e-39	-9.62296363e-39	+2.137218e-38
 76.82	+3.98135913e-39	-3.75872703e-38	+8.30950379e-39	-9.60130786e-39	+2.142864e-38
 76.83	+3.60552029e-39	-3.67743898e-38	+8.21349169e-39	-9.57774923e-39	+2.147834e-38
 76.84	+3.23780984e-39	-3.59717754e-38	+8.11771526e-39	-9.55233947e-39	+2.152141e-38
 76.85	+2.87812510e-39	-3.51793826e-38	+8.02219300e-39	-9.52512949e-39	+2.155803e-38
 76.86	+2.52636387e-39	-3.43971658e-38	+7.92694291e-39	-9.49616947e-39	+2.158831e-38
 76.87	+2.18242438e-39	-3.36250775e-38	+7.83198249e-39	-9.46550880e-39	+2.161242e-38
 76.88	+1.84620536e-39	-3.28630692e-38	+7.73732875e-39	-9.43319611e-39	+2.163050e-38
 76.89	+1.51760600e-39	-3.21110908e-38	+7.64299820e-39	-9.39927930e-39	+2.164268e-38
 76.90	+1.19652601e-39	-3.13690909e-38	+7.54900689e-39	-9.36380550e-39	+2.164910e-38
 76.91	+8.82865601e-40	-3.06370167e-38	+7.45537037e-39	-9.32682111e-39	+2.164991e-38
 76.92	+5.76525526e-40	-2.99148145e-38	+7.36210376e-39	-9.28837180e-39	+2.164523e-38
 76.93	+2.77407064e-40	-2.92024292e-38	+7.26922171e-39	-9.24850249e-39	+2.163520e-38
 76.94	-1.45879511e-41	-2.84998043e-38	+7.17673840e-39	-9.20725742e-39	+2.161994e-38
 76.95	-2.99557122e-40	-2.78068827e-38	+7.08466760e-39	-9.16468006e-39	+2.159960e-38
 76.96	-5.77597479e-40	-2.71236058e-38	+6.99302263e-39	-9.12081321e-39	+2.157430e-38
 76.97	-8.48805465e-40	-2.64499142e-38	+6.90181638e-39	-9.07569895e-39	+2.154415e-38
 76.98	-1.11327693e-39	-2.57857474e-38	+6.81106132e-39	-9.02937867e-39	+2.150930e-38
 76.99	-1.37110713e-39	-2.51310440e-38	+6.72076951e-39	-8.98189307e-39	+2.146985e-38
 77.00	-1.62239068e-39	-2.44857417e-38	+6.63095260e-39	-8.93328216e-39	+2.142593e-38
 77.01	-1.86722160e-39	-2.38497774e-38	+6.54162185e-39	-8.88358526e-39	+2.137766e-38
 77.02	-2.10569326e-39	-2.32230869e-38	+6.45278811e-39	-8.83284105e-39	+2.132516e-38
 77.03	-2.33789840e-39	-2.26056054e-38	+6.36446186e-39	-8.78108752e-39	+2.126853e-38
 77.04	-2.56392910e-39	-2.19972674e-38	+6.27665318e-39	-8.72836200e-39	+2.120790e-38
 77.05	-2.78387681e-39	-2.13980065e-38	+6.18937180e-39	-8.67470119e-39	+2.114337e-38
 77.06	-2.99783228e-39	-2.08077557e-38	+6.10262706e-39	-8.62014111e-39	+2.107505e-38
 77.07	-3.20588562e-39	-2.02264474e-38	+6.01642796e-39	-8.56471717e-39	+2.100306e-38
 77.08	-3.40812624e-39	-1.96540131e-38	+5.93078313e-39	-8.50846413e-39	+2.092750e-38
 77.09	-3.60464288e-39	-1.90903840e-38	+5.84570087e-39	-8.45141613e-39	+2.084847e-38
 77.10	-3.79552360e-39	-1.85354906e-38	+5.76118911e-39	-8.39360670e-39	+2.076608e-38
 77.11	-3.98085575e-39	-1.79892628e-38	+5.67725549e-39	-8.33506873e-39	+2.068043e-38
 77.12	-4.16072598e-39	-1.74516303e-38	+5.59390727e-39	-8.27583452e-39	+2.059162e-38
 77.13	-4.33522023e-39	-1.69225219e-38	+5.51115142e-39	-8.21593577e-39	+2.049975e-38
 77.14	-4.50442376e-39	-1.64018663e-38	+5.42899458e-39	-8.15540357e-39	+2.040491e-38
 77.15	-4.66842107e-39	-1.58895916e-38	+5.34744309e-39	-8.09426846e-39	+2.030720e-38
 77.16	-4.82729599e-39	-1.53856255e-38	+5.26650298e-39	-8.03256035e-39	+2.020672e-38
 77.17	-4.98113159e-39	-1.48898955e-38	+5.18617997e-39	-7.97030860e-39	+2.010355e-38
 77.18	-5.13001023e-39	-1.44023286e-38	+5.10647950e-39	-7.90754200e-39	+1.999779e-38
 77.19	-5.27401354e-39	-1.39228516e-38	+5.02740672e-39	-7.84428877e-39	+1.988952e-38
 77.20	-5.41322241e-39	-1.34513910e-38	+4.94896648e-39	-7.78057659e-39	+1.977884e-38
 77.21	-5.54771700e-39	-1.29878729e-38	+4.87116339e-39	-7.71643258e-39	+1.966582e-38
 77.22	-5.67757675e-39	-1.25322235e-38	+4.79400175e-39	-7.65188331e-39	+1.955056e-38
 77.23	-5.80288032e-39	-1.20843684e-38	+4.71748563e-39	-7.58695483e-39	+1.943314e-38
 77.24	-5.92370567e-39	-1.16442333e-38	+4.64161880e-39	-7.52167263e-39	+1.931363e-38
 77.25	-6.04012998e-39	-1.12117436e-38	+4.56640481e-39	-7.45606172e-39	+1.919212e-38
 77.26	-6.15222971e-39	-1.07868247e-38	+4.49184694e-39	-7.39014655e-39	+1.906869e-38
 77.27	-6.26008056e-39	-1.03694017e-38	+4.41794823e-39	-7.32395108e-39	+1.894342e-38
 77.28	-6.36375750e-39	-9.95939974e-39	+4.34471149e-39	-7.25749876e-39	+1.881638e-38
 77.29	-6.46333472e-39	-9.55674383e-39	+4.27213928e-39	-7.19081254e-39	+1.868764e-38
 77.30	-6.55888568e-39	-9.16135896e-39	+4.20023394e-39	-7.12391489e-39	+1.855728e-38
 77.31	-6.65048310e-39	-8.77317007e-39	+4.12899759e-39	-7.05682777e-39	+1.842537e-38
 77.32	-6.73819892e-39	-8.39210210e-39	+4.05843211e-39	-6.98957268e-39	+1.829198e-38
 77.33	-6.82210436e-39	-8.01807999e-39	+3.98853919e-39	-6.92217062e-39	+1.815718e-38
 77.34	-6.90226986e-39	-7.65102871e-39	+3.91932030e-39	-6.85464216e-39	+1.802104e-38
 77.35	-6.97876514e-39	-7.29087327e-39	+3.85077670e-39	-6.78700737e-39	+1.788363e-38
 77.36	-7.05165915e-39	-6.93753875e-39	+3.78290945e-39	-6.71928589e-39	+1.774500e-38
 77.37	-7.12102010e-39	-6.59095030e-39	+3.71571941e-39	-6.65149690e-39	+1.760524e-38
 77.38	-7.18691544e-39	-6.25103318e-39	+3.64920727e-39	-6.58365912e-39	+1.746438e-38
 77.39	-7.24941188e-39	-5.91771275e-39	+3.58337351e-39	-6.51579087e-39	+1.732251e-38
 77.40	-7.30857539e-39	-5.59091452e-39	+3.51821843e-39	-6.44790999e-39	+1.717967e-38
 77.41	-7.36447119e-39	-5.27056411e-39	+3.45374216e-39	-6.38003394e-39	+1.703594e-38
 77.42	-7.41716375e-39	-4.95658735e-39	+3.38994464e-39	-6.31217973e-39	+1.689136e-38
 77.43	-7.46671680e-39	-4.64891019e-39	+3.32682567e-39	-6.24436396e-39	+1.674599e-38
 77.44	-7.51319334e-39	-4.34745882e-39	+3.26438486e-39	-6.17660283e-39	+1.659990e-38
 77.45	-7.55665563e-39	-4.05215960e-39	+3.20262165e-39	-6.10891213e-39	+1.645312e-38
 77.46	-7.59716517e-39	-3.76293912e-39	+3.14153535e-39	-6.04130725e-39	+1.630572e-38
 77.47	-7.63478276e-39	-3.47972420e-39	+3.08112509e-39	-5.97380319e-39	+1.615775e-38
 77.48	-7.66956845e-39	-3.20244191e-39	+3.02138986e-39	-5.90641457e-39	+1.600926e-38
 77.49	-7.70158156e-39	-2.93101957e-39	+2.96232852e-39	-5.83915562e-39	+1.586030e-38
 77.50	-7.73088069e-39	-2.66538476e-39	+2.90393976e-39	-5.77204021e-39	+1.571092e-38
 77.51	-7.75752370e-39	-2.40546536e-39	+2.84622215e-39	-5.70508182e-39	+1.556117e-38
 77.52	-7.78156776e-39	-2.15118953e-39	+2.78917411e-39	-5.63829358e-39	+1.541109e-38
 77.53	-7.80306930e-39	-1.90248574e-39	+2.73279395e-39	-5.57168825e-39	+1.526073e-38
 77.54	-7.82208402e-39	-1.65928275e-39	+2.67707984e-39	-5.50527825e-39	+1.511013e-38
 77.55	-7.83866694e-39	-1.42150969e-39	+2.62202981e-39	-5.43907565e-39	+1.495934e-38
 77.56	-7.85287235e-39	-1.18909597e-39	+2.56764181e-39	-5.37309217e-39	+1.480840e-38
 77.57	-7.86475385e-39	-9.61971392e-40	+2.51391362e-39	-5.30733920e-39	+1.465735e-38
 77.58	-7.87436432e-39	-7.40066080e-40	+2.46084296e-39	-5.24182779e-39	+1.450623e-38
 77.59	-7.88175594e-39	-5.23310535e-40	+2.40842740e-39	-5.17656867e-39	+1.435509e-38
 77.60	-7.88698023e-39	-3.11635626e-40	+2.35666443e-39	-5.11157224e-39	+1.420396e-38
 77.61	-7.89008798e-39	-1.04972602e-40	+2.30555140e-39	-5.04684860e-39	+1.405287e-38
 77.62	-7.89112930e-39	+9.67469008e-41	+2.25508560e-39	-4.98240752e-39	+1.390187e-38
 77.63	-7.89015363e-39	+2.93590847e-40	+2.20526420e-39	-4.91825847e-39	+1.375100e-38
 77.64	-7.88720972e-39	+4.85626801e-40	+2.15608427e-39	-4.85441063e-39	+1.360028e-38
 77.65	-7.88234564e-39	+6.72921913e-40	+2.10754282e-39	-4.79087286e-39	+1.344975e-38
 77.66	-7.87560881e-39	+8.55542917e-40	+2.05963672e-39	-4.72765375e-39	+1.329945e-38
 77.67	-7.86704597e-39	+1.03355612e-39	+2.01236280e-39	-4.66476160e-39	+1.314941e-38
 77.68	-7.85670318e-39	+1.20702740e-39	+1.96571780e-39	-4.60220442e-39	+1.299965e-38
 77.69	-7.84462586e-39	+1.37602220e-39	+1.91969834e-39	-4.53998994e-39	+1.285022e-38
 77.70	-7.83085878e-39	+1.54060551e-39	+1.87430102e-39	-4.47812562e-39	+1.270113e-38
 77.71	-7.81544605e-39	+1.70084188e-39	+1.82952233e-39	-4.41661866e-39	+1.255243e-38
 77.72	-7.79843114e-39	+1.85679539e-39	+1.78535869e-39	-4.35547600e-39	+1.240413e-38
 77.73	-7.77985686e-39	+2.00852969e-39	+1.74180646e-39	-4.29470430e-39	+1.225627e-38
 77.74	-7.75976541e-39	+2.15610793e-39	+1.69886194e-39	-4.23430999e-39	+1.210887e-38
 77.75	-7.73819836e-39	+2.29959281e-39	+1.65652134e-39	-4.17429923e-39	+1.196195e-38
 77.76	-7.71519662e-39	+2.43904655e-39	+1.61478083e-39	-4.11467796e-39	+1.181555e-38
 77.77	-7.69080051e-39	+2.57453089e-39	+1.57363652e-39	-4.05545184e-39	+1.166969e-38
 77.78	-7.66504971e-39	+2.70610710e-39	+1.53308445e-39	-3.99662634e-39	+1.152439e-38
 77.79	-7.63798332e-39	+2.83383594e-39	+1.49312062e-39	-3.93820666e-39	+1.137968e-38
 77.80	-7.60963980e-39	+2.95777771e-39	+1.45374097e-39	-3.88019779e-39	+1.123557e-38
 77.81	-7.58005701e-39	+3.07799218e-39	+1.41494140e-39	-3.82260450e-39	+1.109210e-38
 77.82	-7.54927223e-39	+3.19453865e-39	+1.37671773e-39	-3.76543133e-39	+1.094927e-38
 77.83	-7.51732214e-39	+3.30747590e-39	+1.33906578e-39	-3.70868261e-39	+1.080711e-38
 77.84	-7.48424282e-39	+3.41686224e-39	+1.30198131e-39	-3.65236246e-39	+1.066565e-38
 77.85	-7.45006979e-39	+3.52275545e-39	+1.26546001e-39	-3.59647478e-39	+1.052490e-38
 77.86	-7.41483797e-39	+3.62521279e-39	+1.22949757e-39	-3.54102328e-39	+1.038487e-38
 77.87	-7.37858171e-39	+3.72429103e-39	+1.19408963e-39	-3.48601148e-39	+1.024559e-38
 77.88	-7.34133481e-39	+3.82004643e-39	+1.15923179e-39	-3.43144267e-39	+1.010707e-38
 77.89	-7.30313049e-39	+3.91253473e-39	+1.12491962e-39	-3.37732000e-39	+9.969333e-39
 77.90	-7.26400142e-39	+4.00181115e-39	+1.09114866e-39	-3.32364638e-39	+9.832391e-39
 77.91	-7.22397972e-39	+4.08793040e-39	+1.05791441e-39	-3.27042457e-39	+9.696261e-39
 77.92	-7.18309696e-39	+4.17094666e-39	+1.02521236e-39	-3.21765714e-39	+9.560956e-39
 77.93	-7.14138416e-39	+4.25091360e-39	+9.93037972e-40	-3.16534647e-39	+9.426493e-39
 77.94	-7.09887182e-39	+4.32788437e-39	+9.61386669e-40	-3.11349480e-39	+9.292883e-39
 77.95	-7.05558989e-39	+4.40191160e-39	+9.30253862e-40	-3.06210416e-39	+9.160141e-39
 77.96	-7.01156781e-39	+4.47304738e-39	+8.99634943e-40	-3.01117645e-39	+9.028279e-39
 77.97	-6.96683449e-39	+4.54134329e-39	+8.69525281e-40	-2.96071339e-39	+8.897309e-39
 77.98	-6.92141833e-39	+4.60685040e-39	+8.39920231e-40	-2.91071654e-39	+8.767243e-39
 77.99	-6.87534721e-39	+4.66961923e-39	+8.10815129e-40	-2.86118731e-39	+8.638091e-39
 78.00	-6.82864851e-39	+4.72969979e-39	+7.82205301e-40	-2.81212696e-39	+8.509865e-39
 78.01	-6.78134912e-39	+4.78714157e-39	+7.54086056e-40	-2.76353659e-39	+8.382575e-39
 78.02	-6.73347542e-39	+4.84199352e-39	+7.26452695e-40	-2.71541718e-39	+8.256230e-39
 78.03	-6.68505331e-39	+4.89430409e-39	+6.99300509e-40	-2.66776953e-39	+8.130839e-39
 78.04	-6.63610819e-39	+4.94412117e-39	+6.72624780e-40	-2.62059433e-39	+8.006411e-39
 78.05	-6.58666501e-39	+4.99149218e-39	+6.46420782e-40	-2.57389213e-39	+7.882954e-39
 78.06	-6.53674821e-39	+5.03646396e-39	+6.20683788e-40	-2.52766335e-39	+7.760477e-39
 78.07	-6.48638179e-39	+5.07908287e-39	+5.95409061e-40	-2.48190826e-39	+7.638986e-39
 78.08	-6.43558929e-39	+5.11939474e-39	+5.70591865e-40	-2.43662703e-39	+7.518489e-39
 78.09	-6.38439375e-39	+5.15744487e-39	+5.46227462e-40	-2.39181968e-39	+7.398991e-39
 78.10	-6.33281781e-39	+5.19327804e-39	+5.22311113e-40	-2.34748614e-39	+7.280500e-39
 78.11	-6.28088363e-39	+5.22693853e-39	+4.98838079e-40	-2.30362620e-39	+7.163020e-39
 78.12	-6.22861293e-39	+5.25847010e-39	+4.75803625e-40	-2.26023954e-39	+7.046557e-39
 78.13	-6.17602700e-39	+5.28791597e-39	+4.53203018e-40	-2.21732573e-39	+6.931117e-39
 78.14	-6.12314670e-39	+5.31531888e-39	+4.31031529e-40	-2.17488423e-39	+6.816703e-39
 78.15	-6.06999245e-39	+5.34072104e-39	+4.09284436e-40	-2.13291441e-39	+6.703320e-39
 78.16	-6.01658427e-39	+5.36416415e-39	+3.87957021e-40	-2.09141550e-39	+6.590971e-39
 78.17	-5.96294173e-39	+5.38568941e-39	+3.67044576e-40	-2.05038666e-39	+6.479661e-39
 78.18	-5.90908401e-39	+5.40533751e-39	+3.46542400e-40	-2.00982695e-39	+6.369392e-39
 78.19	-5.85502990e-39	+5.42314863e-39	+3.26445801e-40	-1.96973531e-39	+6.260167e-39
 78.20	-5.80079774e-39	+5.43916246e-39	+3.06750099e-40	-1.93011061e-39	+6.151988e-39
 78.21	-5.74640552e-39	+5.45341816e-39	+2.87450625e-40	-1.89095163e-39	+6.044858e-39
 78.22	-5.69187082e-39	+5.46595443e-39	+2.68542721e-40	-1.85225705e-39	+5.938778e-39
 78.23	-5.63721082e-39	+5.47680945e-39	+2.50021744e-40	-1.81402547e-39	+5.833751e-39
 78.24	-5.58244235e-39	+5.48602092e-39	+2.31883063e-40	-1.77625540e-39	+5.729776e-39
 78.25	-5.52758182e-39	+5.49362603e-39	+2.14122064e-40	-1.73894529e-39	+5.626856e-39
 78.26	-5.47264531e-39	+5.49966149e-39	+1.96734147e-40	-1.70209348e-39	+5.524991e-39
 78.27	-5.41764851e-39	+5.50416354e-39	+1.79714729e-40	-1.66569826e-39	+5.424180e-39
 78.28	-5.36260675e-39	+5.50716791e-39	+1.63059244e-40	-1.62975783e-39	+5.324425e-39
 78.29	-5.30753500e-39	+5.50870985e-39	+1.46763144e-40	-1.59427034e-39	+5.225725e-39
 78.30	-5.25244790e-39	+5.50882416e-39	+1.30821901e-40	-1.55923384e-39	+5.128079e-39
 78.31	-5.19735971e-39	+5.50754513e-39	+1.15231004e-40	-1.52464634e-39	+5.031487e-39
